allergic_ID,Adverse-Event,Arm-affected,Arm-at-risk,Category,Trial-Id,URL,Condition,Intervention,Serious-Other,Arm.,Arm_Title,classes_ID,Drug,Class
33,Hypersensitivity,2,181,Immune_system_disorders,NCT00061945,https://clinicaltrials.gov/show/NCT00061945,Acute_Undifferentiated_Leukemia|B-cell_Adult_Acute_Lymphoblastic_Leukemia|B-cell_Childhood_Acute_Lymphoblastic_Leukemia|L1_Adult_Acute_Lymphoblastic_Leukemia|L1_Childhood_Acute_Lymphoblastic_Leukemia|L2_Adult_Acute_Lymphoblastic_Leukemia|L2_Childhood_Acut,allopurinol|cyclophosphamide|daunorubicin_hydrochloride|vincristine_sulfate|dexamethasone|asparaginase|filgrastim|imatinib_mesylate|methotrexate|cytarabine|trimethoprim-sulfamethoxazole|mercaptopurine|leucovorin_calcium|alemtuzumab|acyclovir|laboratory_bi,serious_events,arm1,Phase-II---Alemtuzumab-and-Combination-Chemotherapy,76,alemtuzumab,monoclonal-antibody
34,Hypersensitivity,10,181,Immune_system_disorders,NCT00061945,https://clinicaltrials.gov/show/NCT00061945,Acute_Undifferentiated_Leukemia|B-cell_Adult_Acute_Lymphoblastic_Leukemia|B-cell_Childhood_Acute_Lymphoblastic_Leukemia|L1_Adult_Acute_Lymphoblastic_Leukemia|L1_Childhood_Acute_Lymphoblastic_Leukemia|L2_Adult_Acute_Lymphoblastic_Leukemia|L2_Childhood_Acut,allopurinol|cyclophosphamide|daunorubicin_hydrochloride|vincristine_sulfate|dexamethasone|asparaginase|filgrastim|imatinib_mesylate|methotrexate|cytarabine|trimethoprim-sulfamethoxazole|mercaptopurine|leucovorin_calcium|alemtuzumab|acyclovir|laboratory_bi,other_events,arm1,Phase-II---Alemtuzumab-and-Combination-Chemotherapy,76,alemtuzumab,monoclonal-antibody
36,HYPERSENSITIVITY,1,43,Immune_system_disorders,NCT00063154,https://clinicaltrials.gov/show/NCT00063154,Non-small_Cell_Lung_Cancer,Pertuzumab,serious_events,arm0,Pertuzumab,40,pertuzumab,monoclonal-antibody
37,Hypersensitivity,3,52,Immune_system_disorders,NCT00063570,https://clinicaltrials.gov/show/NCT00063570,Breast_Cancer|Breast_Neoplasms|,Pemetrexed|Gemcitabine|Gemcitabine|Pemetrexed|,other_events,arm0,Bi-Weekly-Schedule,,,
2445,Allergic_reaction,2,333,Immune_system_disorders,NCT00064350,https://clinicaltrials.gov/show/NCT00064350,Lung_Cancer,Sorafenib|Placebo|,serious_events,arm0,Induction:-Sorafenib,90,sorafenib,Tyrosine-Kinase-inhibitor
2446,ALLERGIC_REACTION,1,200,General_disorders,NCT00065468,https://clinicaltrials.gov/show/NCT00065468,Carcinoma_Renal_Cell|Kidney_Neoplasms|,Interferon_Alfa|CCI-779|Interferon_Alfa_and_CCI-779|,other_events,arm0,Interferon-Alfa,,,
2450,ALLERGIC_REACTION,1,200,General_disorders,NCT00065468,https://clinicaltrials.gov/show/NCT00065468,Carcinoma_Renal_Cell|Kidney_Neoplasms|,Interferon_Alfa|CCI-779|Interferon_Alfa_and_CCI-779|,serious_events,arm0,Interferon-Alfa,,,
2449,ALLERGIC_REACTION,18,208,General_disorders,NCT00065468,https://clinicaltrials.gov/show/NCT00065468,Carcinoma_Renal_Cell|Kidney_Neoplasms|,Interferon_Alfa|CCI-779|Interferon_Alfa_and_CCI-779|,other_events,arm1,Temsirolimus,,,
2447,ALLERGIC_REACTION,11,208,General_disorders,NCT00065468,https://clinicaltrials.gov/show/NCT00065468,Carcinoma_Renal_Cell|Kidney_Neoplasms|,Interferon_Alfa|CCI-779|Interferon_Alfa_and_CCI-779|,other_events,arm2,Interferon-Alfa-and-Temsirolimus,,,
2448,ALLERGIC_REACTION,1,208,General_disorders,NCT00065468,https://clinicaltrials.gov/show/NCT00065468,Carcinoma_Renal_Cell|Kidney_Neoplasms|,Interferon_Alfa|CCI-779|Interferon_Alfa_and_CCI-779|,serious_events,arm2,Interferon-Alfa-and-Temsirolimus,,,
2451,Allergic_reaction,1,3761,Immune_system_disorders,NCT00066573,https://clinicaltrials.gov/show/NCT00066573,Breast_Cancer,anastrozole|exemestane|,serious_events,arm0,Exemestane,56,exemestane,aromatase-inhibitor
2453,Allergic_reaction,2,93,General_disorders,NCT00067808,https://clinicaltrials.gov/show/NCT00067808,Myelodysplastic_Syndrome|Chronic_Myelomonocytic_Leukemia|,Decitabine|Decitabine|Decitabine|,serious_events,arm1,Decitabine-20-mg/m2-IV,,,
2452,Allergic_reaction,1,14,General_disorders,NCT00067808,https://clinicaltrials.gov/show/NCT00067808,Myelodysplastic_Syndrome|Chronic_Myelomonocytic_Leukemia|,Decitabine|Decitabine|Decitabine|,other_events,arm2,Decitabine-20-mg/m2-SQ,,,
38,HYPERSENSITIVITY,2,938,Immune_system_disorders,NCT00069121,https://clinicaltrials.gov/show/NCT00069121,Colorectal_Cancer,capecitabine_[Xeloda]|Oxaliplatin|Oxaliplatin|Leucovorin|5_FU|,serious_events,arm2,XELOX,34,xelox,Combination-drug-with-capecitabine-(Xeloda)-and-Oxaliplatin-(Eloxatin)
1859,Dermatitis_allergic,1,175,Skin_and_subcutaneous_tissue_disorders,NCT00071799,https://clinicaltrials.gov/show/NCT00071799,Myelodysplastic_Syndromes,Azacitidine|Physician_Choice|,other_events,arm0,Azacitidine,,,
1860,Dermatitis_allergic,1,102,Skin_and_subcutaneous_tissue_disorders,NCT00071799,https://clinicaltrials.gov/show/NCT00071799,Myelodysplastic_Syndromes,Azacitidine|Physician_Choice|,other_events,arm1,Best-Supportive-Care-Only,,,
1117,Drug_hypersensitivity,1,102,Immune_system_disorders,NCT00071799,https://clinicaltrials.gov/show/NCT00071799,Myelodysplastic_Syndromes,Azacitidine|Physician_Choice|,serious_events,arm1,Best-Supportive-Care-Only,,,
1861,Dermatitis_allergic,2,19,Skin_and_subcutaneous_tissue_disorders,NCT00071799,https://clinicaltrials.gov/show/NCT00071799,Myelodysplastic_Syndromes,Azacitidine|Physician_Choice|,other_events,arm3,Standard-Chemotherapy,,,
2454,Allergic_reaction,1,38,Immune_system_disorders,NCT00071981,https://clinicaltrials.gov/show/NCT00071981,Melanoma_(Skin),incomplete_Freund's_adjuvant|melanoma_helper_peptide_vaccine|multi-epitope_melanoma_peptide_vaccine|sargramostim|tetanus_peptide_melanoma_vaccine|,serious_events,arm1,Arm-II-(12MP/Tet),,,
2455,Allergic_reaction,2,33,Immune_system_disorders,NCT00072176,https://clinicaltrials.gov/show/NCT00072176,Endometrial_Adenocarcinoma|Endometrial_Adenosquamous_Cell_Carcinoma|Endometrial_Clear_Cell_Carcinoma|Endometrial_Papillary_Serous_Carcinoma|Recurrent_Endometrial_Carcinoma|Stage_IIIA_Endometrial_Carcinoma|Stage_IIIB_Endometrial_Carcinoma|Stage_IIIC_Endome,temsirolimus|laboratory_biomarker_analysis|,other_events,arm0,Group-A,,,
2456,Allergic_reaction,1,27,Immune_system_disorders,NCT00072176,https://clinicaltrials.gov/show/NCT00072176,Endometrial_Adenocarcinoma|Endometrial_Adenosquamous_Cell_Carcinoma|Endometrial_Clear_Cell_Carcinoma|Endometrial_Papillary_Serous_Carcinoma|Recurrent_Endometrial_Carcinoma|Stage_IIIA_Endometrial_Carcinoma|Stage_IIIB_Endometrial_Carcinoma|Stage_IIIC_Endome,temsirolimus|laboratory_biomarker_analysis|,other_events,arm1,Group-B,,,
39,Hypersensitivity,1,153,Immune_system_disorders,NCT00072475,https://clinicaltrials.gov/show/NCT00072475,Leukemia|Myelodysplastic_Syndromes|Myelodysplastic/Myeloproliferative_Neoplasms|,vatalanib,serious_events,arm0,Vatalanib,,,
40,Hypersensitivity,1,153,Immune_system_disorders,NCT00072475,https://clinicaltrials.gov/show/NCT00072475,Leukemia|Myelodysplastic_Syndromes|Myelodysplastic/Myeloproliferative_Neoplasms|,vatalanib,other_events,arm0,Vatalanib,,,
41,Hypersensitivity,3,70,Immune_system_disorders,NCT00072566,https://clinicaltrials.gov/show/NCT00072566,Primary_Peritoneal_Carcinoma|Recurrent_Ovarian_Carcinoma|Stage_IV_Ovarian_Cancer|,Bevacizumab|Cyclophosphamide|Laboratory_Biomarker_Analysis|,other_events,arm0,Treatment-(Bevacizumab-Cyclophosphamide),13,cyclophosphamide,alkylating-agent
41,Hypersensitivity,3,70,Immune_system_disorders,NCT00072566,https://clinicaltrials.gov/show/NCT00072566,Primary_Peritoneal_Carcinoma|Recurrent_Ovarian_Carcinoma|Stage_IV_Ovarian_Cancer|,Bevacizumab|Cyclophosphamide|Laboratory_Biomarker_Analysis|,other_events,arm0,Treatment-(Bevacizumab-Cyclophosphamide),4,bevacizumab,monoclonal-antibody
41,Hypersensitivity,3,70,Immune_system_disorders,NCT00072566,https://clinicaltrials.gov/show/NCT00072566,Primary_Peritoneal_Carcinoma|Recurrent_Ovarian_Carcinoma|Stage_IV_Ovarian_Cancer|,Bevacizumab|Cyclophosphamide|Laboratory_Biomarker_Analysis|,other_events,arm0,Treatment-(Bevacizumab-Cyclophosphamide),22,bevacizumab,monoclonal-antibody
2457,Allergic_Reaction,1,452,Immune_system_disorders,NCT00073307,https://clinicaltrials.gov/show/NCT00073307,Carcinoma_Renal_Cell,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,serious_events,arm2,Sorafenib-(Nexavar-BAY43-9006)-30Jun2008,97,nexavar,Tyrosine-Kinase-inhibitor
2457,Allergic_Reaction,1,452,Immune_system_disorders,NCT00073307,https://clinicaltrials.gov/show/NCT00073307,Carcinoma_Renal_Cell,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,serious_events,arm2,Sorafenib-(Nexavar-BAY43-9006)-30Jun2008,90,sorafenib,Tyrosine-Kinase-inhibitor
2457,Allergic_Reaction,1,452,Immune_system_disorders,NCT00073307,https://clinicaltrials.gov/show/NCT00073307,Carcinoma_Renal_Cell,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,serious_events,arm2,Sorafenib-(Nexavar-BAY43-9006)-30Jun2008,72,bay43,Tyrosine-Kinase-inhibitor
43,Hypersensitivity,2,51,Immune_system_disorders,NCT00074984,https://clinicaltrials.gov/show/NCT00074984,Fabry_Disease,Fabrazyme_(agalsidase_beta)|Placebo|,other_events,arm0,Fabrazyme-(Agalsidase-Beta),,,
42,Hypersensitivity,2,82,Immune_system_disorders,NCT00074984,https://clinicaltrials.gov/show/NCT00074984,Fabry_Disease,Fabrazyme_(agalsidase_beta)|Placebo|,other_events,arm2,Total,,,
1864,Dermatitis_allergic,1,114,Skin_and_subcutaneous_tissue_disorders,NCT00075218,https://clinicaltrials.gov/show/NCT00075218,Gastrointestinal_Stromal_Tumor,Placebo|SU011248|,other_events,arm1,Placebo-Double-Blind-Treatment,,,
44,Hypersensitivity,1,114,Immune_system_disorders,NCT00075218,https://clinicaltrials.gov/show/NCT00075218,Gastrointestinal_Stromal_Tumor,Placebo|SU011248|,other_events,arm1,Placebo-Double-Blind-Treatment,,,
1862,Dermatitis_allergic,2,293,Skin_and_subcutaneous_tissue_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm0,Lapatinib-With-Paclitaxel,21,lapatinib,signal-transduction-inhibitor
1118,Drug_hypersensitivity,3,293,Immune_system_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm0,Lapatinib-With-Paclitaxel,21,lapatinib,signal-transduction-inhibitor
1862,Dermatitis_allergic,2,293,Skin_and_subcutaneous_tissue_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm0,Lapatinib-With-Paclitaxel,2,paclitaxel,taxane
1118,Drug_hypersensitivity,3,293,Immune_system_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm0,Lapatinib-With-Paclitaxel,2,paclitaxel,taxane
1863,Dermatitis_allergic,1,286,Skin_and_subcutaneous_tissue_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm1,Placebo-With-Paclitaxel,2,paclitaxel,taxane
1119,Drug_hypersensitivity,1,286,Immune_system_disorders,NCT00075270,https://clinicaltrials.gov/show/NCT00075270,Neoplasms_Breast,Paclitaxel|GW572016_(Lapatinib)|,other_events,arm1,Placebo-With-Paclitaxel,2,paclitaxel,taxane
2462,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,23,methotrexate,antimetabolite
2467,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,23,methotrexate,antimetabolite
2310,Anaphylaxis,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,23,methotrexate,antimetabolite
2316,Anaphylaxis,30,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,23,methotrexate,antimetabolite
2462,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,68,capizzi,Methotrexate-+-asparaginase
2467,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,68,capizzi,Methotrexate-+-asparaginase
2310,Anaphylaxis,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,68,capizzi,Methotrexate-+-asparaginase
2316,Anaphylaxis,30,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,68,capizzi,Methotrexate-+-asparaginase
2462,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,79,dexamethasone,steroid
2467,Allergic_reaction,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,79,dexamethasone,steroid
2310,Anaphylaxis,1,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,79,dexamethasone,steroid
2316,Anaphylaxis,30,215,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm0,Dexamethasone-and-Capizzi-Methotrexate-Patients-<-10-Years,79,dexamethasone,steroid
2459,Allergic_reaction,2,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,23,methotrexate,antimetabolite
2461,Allergic_reaction,1,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,23,methotrexate,antimetabolite
2307,Anaphylaxis,36,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,23,methotrexate,antimetabolite
2459,Allergic_reaction,2,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,68,capizzi,Methotrexate-+-asparaginase
2461,Allergic_reaction,1,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,68,capizzi,Methotrexate-+-asparaginase
2307,Anaphylaxis,36,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,68,capizzi,Methotrexate-+-asparaginase
2459,Allergic_reaction,2,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,79,dexamethasone,steroid
2461,Allergic_reaction,1,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,serious_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,79,dexamethasone,steroid
2307,Anaphylaxis,36,239,Immune_system_disorders,NCT00075725,https://clinicaltrials.gov/show/NCT00075725,Leukemia,cyclophosphamide|cytarabine|daunorubicin_hydrochloride|dexamethasone|doxorubicin_hydrochloride|leucovorin_calcium|mercaptopurine|methotrexate|pegaspargase|prednisone|thioguanine|vincristine_sulfate|radiation_therapy|,other_events,arm1,Dexamethasone-&-Capizzi-Methotrexate-Patients-=>-10-Years-Old,79,dexamethasone,steroid
