Consent,All patients must have given signed  informed consent prior to registration to the study.
Consent,Confirmed written informed consent
Consent,Consent not signed
Consent,Consent obtained before first dose of PCV-7 is given
Consent,Exclusion Criteria: Informed consent not obtained
Consent,Exclusion Criteria: No provision of informed consent
Consent,Inability to obtain signed informed consent from a parent or legal guardian.
Consent,Inclusion Criteria: Patient has provided informed consent.
Consent,Inclusion Criteria: Patient has provided IRB-approved written informed consent prior to conducting any study-related procedures
Consent,Inclusion Criteria: Patients having given their written informed consent  prior to participating in the trial.
Consent,Inclusion Criteria: provision of informed consent
Consent,Inclusion Criteria: Written informed consent
Consent,Inclusion Criteria: Written informed consent prior to any study related procedures
Consent,Inform consent
Consent,informed consent
Consent,Informed consent from the patients or authorized representatives must be obtained in writing enrollment into the study
Consent,Informed consent must be obtained from all subjects prior to beginning therapy
Consent,informed consent signed
Consent,Informed consent signed by the parent
Consent,Must sign an informed consent form
Consent,Patient must have given informed consent
Consent,Patient or patient's legally authorized representative has provided written informed consent
Consent,Patient signs informed consent
Consent,Patients who sign and date a Patient Informed Consent form prior to the implant visit
Consent,Protocol requires prior Institutional Review Board (IRB) approval before any subject is entered into study.
Consent,Provide informed consent
Consent,provide Informed Consent.
Consent,Provide written informed consent signed by patient or legal guardian prior to entering the study or undergoing any study procedures.
Consent,provision of informed consent
Consent,Separate written informed consent obtained before screening and study start respectively
Consent,Separate written informed consent obtained before screening and study start  respectively
Consent,Signed consent form
Consent,Signed informed consent
Consent,Signed informed consent obtained from the subjects (if possible) and their parents
Consent,Signed informed consent.
Consent,Signed written informed consent
Consent,Subject or parent/legally authorized representative has provided written informed consent
Consent,Subjects should read  sign and date an Informed Consent Form prior to any study procedures
Consent,Will provide written informed consent prior to their participation in the study.
Consent,Written informed consent
Consent,Written informed consent obtained before inclusion and randomization.
Consent,Written informed consent obtained from the parent or guardian of the subjects.
Consent,Written informed consent prior to entry into the study.
Consent,Written informed consent signed
Consent,Written  voluntary informed consent.
Device,Exclusion Criteria: Implanted investigational drug eluting stents
Device,intrauterine device (IUD)
Device,Subject has a cardiac pacemaker or other implanted electro medical devices.
Device,Patients requiring specialized endotracheal tubes
Device,Have an active implantable device
Device,Any implanted device or prosthesis or intrauterine IUD type of device
Device,Condom or diaphragm
Device,double barrier  .  condom  diaphragm with spermicide)
Device,If patient uses a cane routinely in daily activities  then they can use it for their assessments
Device,Admitted to the NICU
Diagnostic or Lab Results,Have received intravascular contrast material within the preceding 14 days
Diagnostic or Lab Results,Any patient undergoing screening and/or surveillance colonoscopy and/or upper endoscopy with possible biopsy or removal of tissue by polypectomy
Diagnostic or Lab Results,A positive zidovudine (AZT) detection assay performed 7 days prior to drug dosing will exclude patients from study participation.
Diagnostic or Lab Results,Exclusion Criteria: Screening clinical laboratory values
Diagnostic or Lab Results,[Note: If one of the two values is < 400 the patient will be excluded
Diagnostic or Lab Results,Abnormal nasal epithelial TEPD total chloride conductance (a more electrically negative value than 5 mV for >= ???€chloride-free+isoproterenol).
Diagnostic or Lab Results,Must have a negative urine test for substances of abuse including marijuana  cocaine  cocaine derivatives  opiates and methadone
Diagnostic or Lab Results,2 positive Hepatitis B surface antigen results 6 months apart
Diagnostic or Lab Results,Exclude if B12 less than 100 pg/ml (normal range greater than 200)
Diagnostic or Lab Results,Expired breath CO level > 10 ppm and cotinine level > 210 ng/ml at the baseline measurement
Diagnostic or Lab Results,Positive results of urine drug screen testing (amphetamines  benzodiazepines  cannabis  barbiturates  cocaine  opiates  antidepressants).
Diagnostic or Lab Results,Positivity for HHV-8 antibodies and plasmaviremia (volunteers will be screened for anti-HHV-8 antibodies and positivity confirmed by PCR  only the individuals confirmed positive by PCR will be excluded)
Diagnostic or Lab Results,Subjects who have experienced elevations in liver function test parameters on other cholinesterase inhibitors are still eligible.
Diagnostic or Lab Results,triglyceride (TG) levels above 150 mg/dl 
Diagnostic or Lab Results,>= >= 5.0 ULN 
Diagnostic or Lab Results,1.5 x ULN
Diagnostic or Lab Results,(The lipid profiles at Visit 3 (baseline) and all subsequent visits were kept 'blinded' until data analysis)
Diagnostic or Lab Results,Abnormal age adjusted immunoglobulin levels (IgG or IgA)
Diagnostic or Lab Results,Note: creatinine clearance need not be determined if the baseline serum creatinine is within normal limits
Diagnostic or Lab Results,All available prior computed tomography (CT) or magnetic resonance imaging (MRI) scans should be reviewed and noted  and measurements showing progression of disease should be documented whenever possible
Diagnostic or Lab Results,> than 1mm ST segment elevation or depression in at least two contiguous leads  new T waves inversion in two leads).
Diagnostic or Lab Results,Concurrent Medication: Required for patients whose CD4 count falls below 200 cells/mm3:
Diagnostic or Lab Results,Calcium less than the ULN
Diagnostic or Lab Results,Exclude if folate less than 1.7 ng/ml (normal range greater than 1.9)
Diagnostic or Lab Results,Subject exhibits viral strains that are resistant to lopinavir.
Diagnostic or Lab Results,Patients with known positivity for human immunodeficiency virus (HIV) will be excluded due to possible pharmacokinetic interactions with bortezomib
Diagnostic or Lab Results,They must also have a negative serum beta-human chorionic gonadotropin (B-hCG) at Screening
Diagnostic or Lab Results,Documented to be HBsAg positive for > 6 months OR HBsAg positive and IgM anti-HBc negative and anti-HBs negative
Diagnostic or Lab Results,Referring Pap smear was ASCUS  + HPV or LGSIL
Diagnostic or Lab Results,Refraction with a spherical equivalent less than 5 Dp.
Diagnostic or Lab Results,Stable hemodynamic condition: systolic blood pressure on arrival higher than 80 mmHg in the absence of continuous vasopressive drugs administration.
Diagnostic or Lab Results,Wechsler Adult Intelligence Scale-Revised score < 70
Diagnostic or Lab Results,A score of greater than 4 on the Modified Hachinski Ischemic Scale.
Diagnostic or Lab Results,Any focal abnormality on neurologic exam.
Diagnostic or Lab Results,Any subject with a screening resting systolic blood pressure >180 mmHg and/or resting diastolic blood pressure of >100 mmHg unless  in the opinion of the principal investigator  the blood pressures would not endanger the subject while participating in thi
Diagnostic or Lab Results,AST and ALT >2.5 x ULN (AST and ALT >5 >=  ULN for subjects with liver metastasis)
Diagnostic or Lab Results,Be immunosuppressed defined as having: CD4+(T4) lymphocytes = or < 400 cells/mm3.
Diagnostic or Lab Results,Clinical laboratory tests (CBC  blood chemistries  urinalysis) taken at Visit 1 must have been within normal limits or clinically acceptable to the Investigator
Diagnostic or Lab Results,Clinical laboratory tests (CBC  blood chemistries  urinalysis)must be within normal limits or clinically acceptable to the Investigator/Sponsor.
Diagnostic or Lab Results,Clinically significant laboratory abnormalities.
Diagnostic or Lab Results,Diagnosis and Criteria for Inclusion: Diagnosis: This study was designed for untreated subjects with primary hypercholesterolemia with plasma LDL-C concentrations between >=3.3 mmol/L (130 mg/dL) to <=4.6 mmol/L (180 mg/dL) and triglyceride concentrations
Diagnostic or Lab Results,Do not have a positive test for HIV virus  hepatitis C virus  or hepatitis B surface antigen
Diagnostic or Lab Results,Exclude if T3 uptake is less than 19%
Diagnostic or Lab Results,free T4 index is less than 0.8
